,imageLink,category,cardName,s3_file_name,s3_link,rgb,hue
507,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw79eab1ab/images/finished-goods/Flower-Someone-Special-Birthday-Card_499HBD4273_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,flower-someone-special-birthday-card,flower-someone-special-birthday-card,https://greeting-card-images.s3.amazonaws.com/flower-someone-special-birthday-card,[234.88243336 224.59398496 217.96086808],23.54537121906503
815,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw74dc315a/images/finished-goods/Mothers-Day-Card-From-Daughter_659MOA3193_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,mothers-day-card-from-daughter,mothers-day-card-from-daughter,https://greeting-card-images.s3.amazonaws.com/mothers-day-card-from-daughter,[233.12710505 200.65156375 206.68845229],23.546674992194475
4001,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwace862cf/images/finished-goods/Wisdom-Guidance-and-Love-Fathers-Day-Card-root-899IMM6315_PV.1.IMM6315.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,wisdom-guidance-and-love-fathers-day-card-root-899imm6315,wisdom-guidance-and-love-fathers-day-card-root-899imm6315,https://greeting-card-images.s3.amazonaws.com/wisdom-guidance-and-love-fathers-day-card-root-899imm6315,[77.29467327 64.39965934 56.24094147],23.551767381554587
2882,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7f933426/images/finished-goods/Photo-of-Man-With-Tools-Funny-Fathers-Day-Card_369ZFD9146_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,photo-of-man-with-tools-funny-fathers-day-card,photo-of-man-with-tools-funny-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/photo-of-man-with-tools-funny-fathers-day-card,[219.19539284 111.70094611  65.11147676],23.5958858533432
3617,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9482930c/images/finished-goods/Pennant-on-WoodLooking-Background-Fathers-Day-Card-root-579IMM7106_PV.1.IMM7106.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,pennant-on-woodlooking-background-fathers-day-card-root-579imm7106,pennant-on-woodlooking-background-fathers-day-card-root-579imm7106,https://greeting-card-images.s3.amazonaws.com/pennant-on-woodlooking-background-fathers-day-card-root-579imm7106,[120.03970693  86.12183881  67.21637911],23.611861874464914
1589,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1cabdb05/images/finished-goods/Youre-an-Inspiration-Birthday-Card-Mom_299MHB1748_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,youre-an-inspiration-birthday-card-mom,youre-an-inspiration-birthday-card-mom,https://greeting-card-images.s3.amazonaws.com/youre-an-inspiration-birthday-card-mom,[211.9526087  167.47695652 170.25347826],23.63052032545807
3915,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw81d0de3e/images/finished-goods/Pebbled-Copper-and-Suede-Fathers-Day-Card-for-Son_699FD7766_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,pebbled-copper-and-suede-fathers-day-card-for-son,pebbled-copper-and-suede-fathers-day-card-for-son,https://greeting-card-images.s3.amazonaws.com/pebbled-copper-and-suede-fathers-day-card-for-son,[134.85850053  55.58225977  29.61119324],23.63165755929384
3488,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw06af4158/images/finished-goods/Placard-Over-Branches-Son-Confirmation-Card_459CDS9099_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,placard-over-branches-son-confirmation-card,placard-over-branches-son-confirmation-card,https://greeting-card-images.s3.amazonaws.com/placard-over-branches-son-confirmation-card,[177.8638549   53.1909965   67.29414336],23.704076882361584
1121,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4a1bf509/images/finished-goods/Youre-In-Our-Hearts-Every-Day-Birthday-Card-for-Granddaughter-root-699FBD1392_PV.1.FBD1392.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,youre-in-our-hearts-every-day-birthday-card-for-granddaughter-root-699fbd1392,youre-in-our-hearts-every-day-birthday-card-for-granddaughter-root-699fbd1392,https://greeting-card-images.s3.amazonaws.com/youre-in-our-hearts-every-day-birthday-card-for-granddaughter-root-699fbd1392,[232.75892857 198.07142857 175.28998447],23.798459042984586
2994,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd19e0109/images/finished-goods/16-Years-Amazing-16th-Birthday-Card_499HBD8597_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,16-years-amazing-16th-birthday-card,16-years-amazing-16th-birthday-card,https://greeting-card-images.s3.amazonaws.com/16-years-amazing-16th-birthday-card,[226.7014433   81.97030928  74.67051546],23.812832039231544
2661,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw690710bf/images/finished-goods/Super-Sweet-Cupcake-Birthday-Card-With-PinOn-Button-root-499HKB5152_PV.1.HKB5152.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,super-sweet-cupcake-birthday-card-with-pinon-button-root-499hkb5152,super-sweet-cupcake-birthday-card-with-pinon-button-root-499hkb5152,https://greeting-card-images.s3.amazonaws.com/super-sweet-cupcake-birthday-card-with-pinon-button-root-499hkb5152,[241.6210684  129.08720253  55.37909802],23.81302891958932
3995,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc0e651f7/images/finished-goods/You-Dont-Dad-Like-Anybody-Else-Fathers-Day-Card_499SFD3037_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,you-dont-dad-like-anybody-else-fathers-day-card,you-dont-dad-like-anybody-else-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/you-dont-dad-like-anybody-else-fathers-day-card,[70.83188406 63.76449275 64.22391304],23.88458733438677
2947,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf314689d/images/finished-goods/Bear-With-Present-Birthday-Card-for-Grandson-root-499HKB2805_HKB2805_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandson,bear-with-present-birthday-card-for-grandson-root-499hkb2805,bear-with-present-birthday-card-for-grandson-root-499hkb2805,https://greeting-card-images.s3.amazonaws.com/bear-with-present-birthday-card-for-grandson-root-499hkb2805,[171.08095741 167.84758888  50.63393171],24.027663306754196
2400,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6b04e849/images/finished-goods/Cupcakes-Lots-of-Happy-Birthday-Card_200SUV1326_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandson,cupcakes-lots-of-happy-birthday-card,cupcakes-lots-of-happy-birthday-card,https://greeting-card-images.s3.amazonaws.com/cupcakes-lots-of-happy-birthday-card,[214.07534984 141.15123789  96.41496233],24.046822742475047
544,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0a550b75/images/finished-goods/Embossed-Flowers-Spanish-Mothers-Day-Card_599MTH1137_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,embossed-flowers-spanish-mothers-day-card,embossed-flowers-spanish-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/embossed-flowers-spanish-mothers-day-card,[228.27332546 223.44845622 221.91783364],24.04934318256234
171,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwfd54c0d3/images/finished-goods/Thanks-Dear-Valentines-Day-Card-for-Husband-root-459VEE3142_PV.1.VEE3142.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Husband,thanks-dear-valentines-day-card-for-husband-root-459vee3142,thanks-dear-valentines-day-card-for-husband-root-459vee3142,https://greeting-card-images.s3.amazonaws.com/thanks-dear-valentines-day-card-for-husband-root-459vee3142,[250.8927776  237.9317531  229.02863506],24.111424438567603
3121,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw40620376/images/finished-goods/Sweet-Flower-Bouquet-Mothers-Day-Card-With-Ribbon-root-779MOA7553_PV.1.MOA7553.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,sweet-flower-bouquet-mothers-day-card-with-ribbon-root-779moa7553,sweet-flower-bouquet-mothers-day-card-with-ribbon-root-779moa7553,https://greeting-card-images.s3.amazonaws.com/sweet-flower-bouquet-mothers-day-card-with-ribbon-root-779moa7553,[230.74845105  52.40892193  83.67534077],24.122059494489296
1745,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8077f454/images/finished-goods/Celebrating-Your-Story-Birthday-Card-for-Daughter-root-599FBD4158_PV.1.FBD4158.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,celebrating-your-story-birthday-card-for-daughter-root-599fbd4158,celebrating-your-story-birthday-card-for-daughter-root-599fbd4158,https://greeting-card-images.s3.amazonaws.com/celebrating-your-story-birthday-card-for-daughter-root-599fbd4158,[162.67971014 182.38405797 184.82995169],24.12759293985735
3358,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw43464c55/images/finished-goods/Batman-Ready-for-Action-Pop-Up-Birthday-Card-root-399HKB3978_HKB3978_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,batman-ready-for-action-pop-up-birthday-card-root-399hkb3978,batman-ready-for-action-pop-up-birthday-card-root-399hkb3978,https://greeting-card-images.s3.amazonaws.com/batman-ready-for-action-pop-up-birthday-card-root-399hkb3978,[ 24.24931302 116.82138396 181.68323757],24.16146393972014
4301,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw67491fb1/images/finished-goods/Proctologist-Doctors-Office-Funny-Birthday-Card_349ZZB2725_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Man,proctologist-doctors-office-funny-birthday-card,proctologist-doctors-office-funny-birthday-card,https://greeting-card-images.s3.amazonaws.com/proctologist-doctors-office-funny-birthday-card,[16.64798141 15.80336915 15.90560558],24.220471069702654
3297,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw72e1e943/images/finished-goods/Color-Stripes-on-Gray-Fathers-Day-Card-From-All_399FD6696_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,color-stripes-on-gray-fathers-day-card-from-all,color-stripes-on-gray-fathers-day-card-from-all,https://greeting-card-images.s3.amazonaws.com/color-stripes-on-gray-fathers-day-card-from-all,[170.9625498   90.58007968  72.25418327],24.26691153963906
1521,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdd461bcd/images/finished-goods/Smart-Determined-and-Confident-Money-Holder-Bat-Mitzvah-Card-root-299JWR1143_PV.1.JWR1143.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,smart-determined-and-confident-money-holder-bat-mitzvah-card-root-299jwr1143,smart-determined-and-confident-money-holder-bat-mitzvah-card-root-299jwr1143,https://greeting-card-images.s3.amazonaws.com/smart-determined-and-confident-money-holder-bat-mitzvah-card-root-299jwr1143,[212.06386067 179.03918723 167.97677794],24.29795833042995
2392,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe46c220a/images/finished-goods/You-Matter-Depression-Encouragement-Card_299FCR1226_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,you-matter-depression-encouragement-card,you-matter-depression-encouragement-card,https://greeting-card-images.s3.amazonaws.com/you-matter-depression-encouragement-card,[123.4675174  120.93735499 208.04524362],24.330423912315567
1164,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe46c220a/images/finished-goods/You-Matter-Depression-Encouragement-Card_299FCR1226_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,you-matter-depression-encouragement-card,you-matter-depression-encouragement-card,https://greeting-card-images.s3.amazonaws.com/you-matter-depression-encouragement-card,[227.29011387 199.86568323 173.47696687],24.331707752569425
2973,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw40bd5b74/images/finished-goods/Teenage-Mutant-Ninja-Turtles-Action-Comin-Atcha-4th--Birthday-Card-root-459HKB4679_PV.1.HKB4679.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Boy,teenage-mutant-ninja-turtles-action-comin-atcha-4th--birthday-card-root-459hkb4679,teenage-mutant-ninja-turtles-action-comin-atcha-4th--birthday-card-root-459hkb4679,https://greeting-card-images.s3.amazonaws.com/teenage-mutant-ninja-turtles-action-comin-atcha-4th--birthday-card-root-459hkb4679,[216.86944358 119.17314268  49.32374883],24.389628634198807
3907,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwfd0c4bfb/images/finished-goods/Love-in-Your-Heart-Religious-SpanishLanguage-Mothers-Day-Card-root-599MTH1096_PV.1.MTH1096.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,love-in-your-heart-religious-spanishlanguage-mothers-day-card-root-599mth1096,love-in-your-heart-religious-spanishlanguage-mothers-day-card-root-599mth1096,https://greeting-card-images.s3.amazonaws.com/love-in-your-heart-religious-spanishlanguage-mothers-day-card-root-599mth1096,[102.33795262  74.86186857  44.52704515],24.424806563742326
3284,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe204809e/images/finished-goods/You-Deserve-a-Wonderful-Day-Birthday-Card-for-Daughter-root-429FBD4086_PV.1.FBD4086.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,you-deserve-a-wonderful-day-birthday-card-for-daughter-root-429fbd4086,you-deserve-a-wonderful-day-birthday-card-for-daughter-root-429fbd4086,https://greeting-card-images.s3.amazonaws.com/you-deserve-a-wonderful-day-birthday-card-for-daughter-root-429fbd4086,[155.33462282 129.32011605  51.68568665],24.437799043061627
1044,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe0d82e17/images/finished-goods/for-proud-new-grandma-card-root-399moa1601_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandmother,for-proud-new-grandma-card-root-399moa1601,for-proud-new-grandma-card-root-399moa1601,https://greeting-card-images.s3.amazonaws.com/for-proud-new-grandma-card-root-399moa1601,[159.19       228.04166667 226.505     ],24.49984770027415
975,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa07c89f9/images/finished-goods/Same-Sex-Mothers-Day-Card-for-Two-Moms_399MOA2026_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,same-sex-mothers-day-card-for-two-moms,same-sex-mothers-day-card-for-two-moms,https://greeting-card-images.s3.amazonaws.com/same-sex-mothers-day-card-for-two-moms,[242.24501279 183.51918159 196.0230179 ],24.532786885246285
2606,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7f3ad1e4/images/finished-goods/Many-Times-Many-Ways-Christmas-Card-for-Daughter-root-499XXO9726_XXO9726_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,many-times-many-ways-christmas-card-for-daughter-root-499xxo9726,many-times-many-ways-christmas-card-for-daughter-root-499xxo9726,https://greeting-card-images.s3.amazonaws.com/many-times-many-ways-christmas-card-for-daughter-root-499xxo9726,[165.00158772 141.61603599 125.03096057],24.634112370818134
2907,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc6cdf47a/images/finished-goods/Baby-on-the-Toilet-Funny-Fathers-Day-Card_349ZFD5377_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,baby-on-the-toilet-funny-fathers-day-card,baby-on-the-toilet-funny-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/baby-on-the-toilet-funny-fathers-day-card,[  3.3440678  165.10254237 225.36694915],24.661754855994648
904,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4d01afff/images/finished-goods/So-Proud-of-the-Mom-Youve-Become-Mothers-Day-Card-root-699MSI8042_PV.1.MSI8042.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,so-proud-of-the-mom-youve-become-mothers-day-card-root-699msi8042,so-proud-of-the-mom-youve-become-mothers-day-card-root-699msi8042,https://greeting-card-images.s3.amazonaws.com/so-proud-of-the-mom-youve-become-mothers-day-card-root-699msi8042,[237.43995633 194.69541485 197.94377729],24.67404893731039
486,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw61599d4a/images/finished-goods/So-Grateful-Valentines-Day-Card-for-Wife-root-699VEE4445_PV.1.VEE4445.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,so-grateful-valentines-day-card-for-wife-root-699vee4445,so-grateful-valentines-day-card-for-wife-root-699vee4445,https://greeting-card-images.s3.amazonaws.com/so-grateful-valentines-day-card-for-wife-root-699vee4445,[248.9318698  235.12717638 195.01665405],24.685352253570713
570,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5816819e/images/finished-goods/Bichon-Please-Birthday-Card_299YYB1273_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,bichon-please-birthday-card,bichon-please-birthday-card,https://greeting-card-images.s3.amazonaws.com/bichon-please-birthday-card,[226.07857143 224.29246032 220.55039683],24.693028095733272
283,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd580c29e/images/finished-goods/Floral-Anniversary-Card-Granddaughter_499AVY1910_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,floral-anniversary-card-granddaughter,floral-anniversary-card-granddaughter,https://greeting-card-images.s3.amazonaws.com/floral-anniversary-card-granddaughter,[241.62686827 233.72106361 228.17431352],24.721054487266418
3867,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf9af84ba/images/finished-goods/Peanuts-Snoopy-Great-Mom-SpanishLanguage-Jumbo-Mothers-Day-Card-1925-root-599MTH7152_MTH7152_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,peanuts-snoopy-great-mom-spanishlanguage-jumbo-mothers-day-card-1925-root-599mth7152,peanuts-snoopy-great-mom-spanishlanguage-jumbo-mothers-day-card-1925-root-599mth7152,https://greeting-card-images.s3.amazonaws.com/peanuts-snoopy-great-mom-spanishlanguage-jumbo-mothers-day-card-1925-root-599mth7152,[100.31591612  74.30079065  56.0175318 ],24.72444365153854
